Druzyna Home;Druzyna Away;Wynik Home;Wynik Away;Lokalizacja;Data meczu;Klucz;Sezon
Tauron MKS D¹browa Górnicza;£KS Commercecon £ódŸ;1;3;A;29.10.2016, 17:00;29.10.2016Tauron MKS D¹browa Górnicza-1:3-£KS Commercecon £ódŸ;2016/2017
Grot Budowlani £ódŸ;KSZO OSTROWIEC;3;0;H;31.10.2016, 18:00;31.10.2016Grot Budowlani £ódŸ-3:0-KSZO OSTROWIEC;2016/2017
Grot Budowlani £ódŸ;KSZO OSTROWIEC;3;0;A;31.10.2016, 18:00;31.10.2016Grot Budowlani £ódŸ-3:0-KSZO OSTROWIEC;2016/2017
Polski Cukier Muszynianka;Developres SkyRes Rzeszów;0;3;H;28.10.2016, 20:15;28.10.2016Polski Cukier Muszynianka-0:3-Developres SkyRes Rzeszów;2016/2017
Polski Cukier Muszynianka;Developres SkyRes Rzeszów;0;3;A;28.10.2016, 20:15;28.10.2016Polski Cukier Muszynianka-0:3-Developres SkyRes Rzeszów;2016/2017
Chemik Police;Legionovia Legionowo;3;0;H;29.10.2016, 17:00;29.10.2016Chemik Police-3:0-Legionovia Legionowo;2016/2017
Chemik Police;Legionovia Legionowo;3;0;A;29.10.2016, 17:00;29.10.2016Chemik Police-3:0-Legionovia Legionowo;2016/2017
Enea PTPS Pi³a;KS PA£AC Bydgoszcz;1;3;H;29.10.2016, 18:00;29.10.2016Enea PTPS Pi³a-1:3-KS PA£AC Bydgoszcz;2016/2017
Enea PTPS Pi³a;KS PA£AC Bydgoszcz;1;3;A;29.10.2016, 18:00;29.10.2016Enea PTPS Pi³a-1:3-KS PA£AC Bydgoszcz;2016/2017
Atom Trefl Sopot;KS PA£AC Bydgoszcz;1;3;H;06.11.2016, 17:00;06.11.2016Atom Trefl Sopot-1:3-KS PA£AC Bydgoszcz;2016/2017
Atom Trefl Sopot;KS PA£AC Bydgoszcz;1;3;A;06.11.2016, 17:00;06.11.2016Atom Trefl Sopot-1:3-KS PA£AC Bydgoszcz;2016/2017
Legionovia Legionowo;Enea PTPS Pi³a;3;0;H;05.11.2016, 18:00;05.11.2016Legionovia Legionowo-3:0-Enea PTPS Pi³a;2016/2017
Legionovia Legionowo;Enea PTPS Pi³a;3;0;A;05.11.2016, 18:00;05.11.2016Legionovia Legionowo-3:0-Enea PTPS Pi³a;2016/2017
Developres SkyRes Rzeszów;Chemik Police;2;3;H;06.11.2016, 14:45;06.11.2016Developres SkyRes Rzeszów-2:3-Chemik Police;2016/2017
Developres SkyRes Rzeszów;Chemik Police;2;3;A;06.11.2016, 14:45;06.11.2016Developres SkyRes Rzeszów-2:3-Chemik Police;2016/2017
KSZO OSTROWIEC;Polski Cukier Muszynianka;3;1;H;05.11.2016, 17:00;05.11.2016KSZO OSTROWIEC-3:1-Polski Cukier Muszynianka;2016/2017
KSZO OSTROWIEC;Polski Cukier Muszynianka;3;1;A;05.11.2016, 17:00;05.11.2016KSZO OSTROWIEC-3:1-Polski Cukier Muszynianka;2016/2017
£KS Commercecon £ódŸ;Grot Budowlani £ódŸ;0;3;H;07.11.2016, 18:00;07.11.2016£KS Commercecon £ódŸ-0:3-Grot Budowlani £ódŸ;2016/2017
£KS Commercecon £ódŸ;Grot Budowlani £ódŸ;0;3;A;07.11.2016, 18:00;07.11.2016£KS Commercecon £ódŸ-0:3-Grot Budowlani £ódŸ;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Tauron MKS D¹browa Górnicza;0;3;H;08.11.2016, 18:00;08.11.2016BKS PROFI CREDIT Bielsko-Bia³a-0:3-Tauron MKS D¹browa Górnicza;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Tauron MKS D¹browa Górnicza;0;3;A;08.11.2016, 18:00;08.11.2016BKS PROFI CREDIT Bielsko-Bia³a-0:3-Tauron MKS D¹browa Górnicza;2016/2017
Giacomini Budowlani Toruñ;Impel Wroc³aw;0;3;H;06.11.2016, 16:00;06.11.2016Giacomini Budowlani Toruñ-0:3-Impel Wroc³aw;2016/2017
Giacomini Budowlani Toruñ;Impel Wroc³aw;0;3;A;06.11.2016, 16:00;06.11.2016Giacomini Budowlani Toruñ-0:3-Impel Wroc³aw;2016/2017
Atom Trefl Sopot;Impel Wroc³aw;1;3;H;13.11.2016, 14:45;13.11.2016Atom Trefl Sopot-1:3-Impel Wroc³aw;2016/2017
Atom Trefl Sopot;Impel Wroc³aw;1;3;A;13.11.2016, 14:45;13.11.2016Atom Trefl Sopot-1:3-Impel Wroc³aw;2016/2017
Tauron MKS D¹browa Górnicza;Giacomini Budowlani Toruñ;3;0;H;24.11.2016, 18:00;24.11.2016Tauron MKS D¹browa Górnicza-3:0-Giacomini Budowlani Toruñ;2016/2017
Tauron MKS D¹browa Górnicza;Giacomini Budowlani Toruñ;3;0;A;24.11.2016, 18:00;24.11.2016Tauron MKS D¹browa Górnicza-3:0-Giacomini Budowlani Toruñ;2016/2017
Grot Budowlani £ódŸ;BKS PROFI CREDIT Bielsko-Bia³a;3;2;H;14.11.2016, 18:00;14.11.2016Grot Budowlani £ódŸ-3:2-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Grot Budowlani £ódŸ;BKS PROFI CREDIT Bielsko-Bia³a;3;2;A;14.11.2016, 18:00;14.11.2016Grot Budowlani £ódŸ-3:2-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Polski Cukier Muszynianka;£KS Commercecon £ódŸ;3;2;H;12.11.2016, 17:00;12.11.2016Polski Cukier Muszynianka-3:2-£KS Commercecon £ódŸ;2016/2017
Polski Cukier Muszynianka;£KS Commercecon £ódŸ;3;2;A;12.11.2016, 17:00;12.11.2016Polski Cukier Muszynianka-3:2-£KS Commercecon £ódŸ;2016/2017
Chemik Police;KSZO OSTROWIEC;3;1;H;13.11.2016, 17:00;13.11.2016Chemik Police-3:1-KSZO OSTROWIEC;2016/2017
Chemik Police;KSZO OSTROWIEC;3;1;A;13.11.2016, 17:00;13.11.2016Chemik Police-3:1-KSZO OSTROWIEC;2016/2017
Enea PTPS Pi³a;Developres SkyRes Rzeszów;3;2;H;12.11.2016, 18:00;12.11.2016Enea PTPS Pi³a-3:2-Developres SkyRes Rzeszów;2016/2017
Enea PTPS Pi³a;Developres SkyRes Rzeszów;3;2;A;12.11.2016, 18:00;12.11.2016Enea PTPS Pi³a-3:2-Developres SkyRes Rzeszów;2016/2017
KS PA£AC Bydgoszcz;Legionovia Legionowo;3;0;H;13.11.2016, 17:00;13.11.2016KS PA£AC Bydgoszcz-3:0-Legionovia Legionowo;2016/2017
KS PA£AC Bydgoszcz;Legionovia Legionowo;3;0;A;13.11.2016, 17:00;13.11.2016KS PA£AC Bydgoszcz-3:0-Legionovia Legionowo;2016/2017
Atom Trefl Sopot;Legionovia Legionowo;3;2;H;20.11.2016, 17:00;20.11.2016Atom Trefl Sopot-3:2-Legionovia Legionowo;2016/2017
Atom Trefl Sopot;Legionovia Legionowo;3;2;A;20.11.2016, 17:00;20.11.2016Atom Trefl Sopot-3:2-Legionovia Legionowo;2016/2017
Developres SkyRes Rzeszów;KS PA£AC Bydgoszcz;3;2;H;19.11.2016, 18:00;19.11.2016Developres SkyRes Rzeszów-3:2-KS PA£AC Bydgoszcz;2016/2017
Developres SkyRes Rzeszów;KS PA£AC Bydgoszcz;3;2;A;19.11.2016, 18:00;19.11.2016Developres SkyRes Rzeszów-3:2-KS PA£AC Bydgoszcz;2016/2017
KSZO OSTROWIEC;Enea PTPS Pi³a;1;3;H;19.11.2016, 17:00;19.11.2016KSZO OSTROWIEC-1:3-Enea PTPS Pi³a;2016/2017
KSZO OSTROWIEC;Enea PTPS Pi³a;1;3;A;19.11.2016, 17:00;19.11.2016KSZO OSTROWIEC-1:3-Enea PTPS Pi³a;2016/2017
£KS Commercecon £ódŸ;Chemik Police;1;3;H;17.11.2016, 18:00;17.11.2016£KS Commercecon £ódŸ-1:3-Chemik Police;2016/2017
£KS Commercecon £ódŸ;Chemik Police;1;3;A;17.11.2016, 18:00;17.11.2016£KS Commercecon £ódŸ-1:3-Chemik Police;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Polski Cukier Muszynianka;3;0;H;20.11.2016, 14:45;20.11.2016BKS PROFI CREDIT Bielsko-Bia³a-3:0-Polski Cukier Muszynianka;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Polski Cukier Muszynianka;3;0;A;20.11.2016, 14:45;20.11.2016BKS PROFI CREDIT Bielsko-Bia³a-3:0-Polski Cukier Muszynianka;2016/2017
Giacomini Budowlani Toruñ;Grot Budowlani £ódŸ;0;3;H;19.11.2016, 17:00;19.11.2016Giacomini Budowlani Toruñ-0:3-Grot Budowlani £ódŸ;2016/2017
Giacomini Budowlani Toruñ;Grot Budowlani £ódŸ;0;3;A;19.11.2016, 17:00;19.11.2016Giacomini Budowlani Toruñ-0:3-Grot Budowlani £ódŸ;2016/2017
Impel Wroc³aw;Tauron MKS D¹browa Górnicza;2;3;H;21.11.2016, 18:00;21.11.2016Impel Wroc³aw-2:3-Tauron MKS D¹browa Górnicza;2016/2017
Impel Wroc³aw;Tauron MKS D¹browa Górnicza;2;3;A;21.11.2016, 18:00;21.11.2016Impel Wroc³aw-2:3-Tauron MKS D¹browa Górnicza;2016/2017
Tauron MKS D¹browa Górnicza;Atom Trefl Sopot;3;0;H;27.11.2016, 17:00;27.11.2016Tauron MKS D¹browa Górnicza-3:0-Atom Trefl Sopot;2016/2017
Tauron MKS D¹browa Górnicza;Atom Trefl Sopot;3;0;A;27.11.2016, 17:00;27.11.2016Tauron MKS D¹browa Górnicza-3:0-Atom Trefl Sopot;2016/2017
Grot Budowlani £ódŸ;Impel Wroc³aw;3;0;H;26.11.2016, 18:00;26.11.2016Grot Budowlani £ódŸ-3:0-Impel Wroc³aw;2016/2017
Grot Budowlani £ódŸ;Impel Wroc³aw;3;0;A;26.11.2016, 18:00;26.11.2016Grot Budowlani £ódŸ-3:0-Impel Wroc³aw;2016/2017
Polski Cukier Muszynianka;Giacomini Budowlani Toruñ;3;1;H;26.11.2016, 17:00;26.11.2016Polski Cukier Muszynianka-3:1-Giacomini Budowlani Toruñ;2016/2017
Polski Cukier Muszynianka;Giacomini Budowlani Toruñ;3;1;A;26.11.2016, 17:00;26.11.2016Polski Cukier Muszynianka-3:1-Giacomini Budowlani Toruñ;2016/2017
Chemik Police;BKS PROFI CREDIT Bielsko-Bia³a;3;1;H;27.11.2016, 14:45;27.11.2016Chemik Police-3:1-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Chemik Police;BKS PROFI CREDIT Bielsko-Bia³a;3;1;A;27.11.2016, 14:45;27.11.2016Chemik Police-3:1-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Enea PTPS Pi³a;£KS Commercecon £ódŸ;3;1;H;26.11.2016, 18:00;26.11.2016Enea PTPS Pi³a-3:1-£KS Commercecon £ódŸ;2016/2017
Enea PTPS Pi³a;£KS Commercecon £ódŸ;3;1;A;26.11.2016, 18:00;26.11.2016Enea PTPS Pi³a-3:1-£KS Commercecon £ódŸ;2016/2017
KS PA£AC Bydgoszcz;KSZO OSTROWIEC;3;0;H;25.11.2016, 18:00;25.11.2016KS PA£AC Bydgoszcz-3:0-KSZO OSTROWIEC;2016/2017
KS PA£AC Bydgoszcz;KSZO OSTROWIEC;3;0;A;25.11.2016, 18:00;25.11.2016KS PA£AC Bydgoszcz-3:0-KSZO OSTROWIEC;2016/2017
Legionovia Legionowo;Developres SkyRes Rzeszów;0;3;H;28.11.2016, 18:00;28.11.2016Legionovia Legionowo-0:3-Developres SkyRes Rzeszów;2016/2017
Legionovia Legionowo;Developres SkyRes Rzeszów;0;3;A;28.11.2016, 18:00;28.11.2016Legionovia Legionowo-0:3-Developres SkyRes Rzeszów;2016/2017
Atom Trefl Sopot;Developres SkyRes Rzeszów;3;1;H;30.11.2016, 17:00;30.11.2016Atom Trefl Sopot-3:1-Developres SkyRes Rzeszów;2016/2017
Atom Trefl Sopot;Developres SkyRes Rzeszów;3;1;A;30.11.2016, 17:00;30.11.2016Atom Trefl Sopot-3:1-Developres SkyRes Rzeszów;2016/2017
KSZO OSTROWIEC;Legionovia Legionowo;3;2;H;30.11.2016, 18:00;30.11.2016KSZO OSTROWIEC-3:2-Legionovia Legionowo;2016/2017
KSZO OSTROWIEC;Legionovia Legionowo;3;2;A;30.11.2016, 18:00;30.11.2016KSZO OSTROWIEC-3:2-Legionovia Legionowo;2016/2017
£KS Commercecon £ódŸ;KS PA£AC Bydgoszcz;1;3;H;30.11.2016, 18:00;30.11.2016£KS Commercecon £ódŸ-1:3-KS PA£AC Bydgoszcz;2016/2017
£KS Commercecon £ódŸ;KS PA£AC Bydgoszcz;1;3;A;30.11.2016, 18:00;30.11.2016£KS Commercecon £ódŸ-1:3-KS PA£AC Bydgoszcz;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Enea PTPS Pi³a;1;3;H;30.11.2016, 20:00;30.11.2016BKS PROFI CREDIT Bielsko-Bia³a-1:3-Enea PTPS Pi³a;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Enea PTPS Pi³a;1;3;A;30.11.2016, 20:00;30.11.2016BKS PROFI CREDIT Bielsko-Bia³a-1:3-Enea PTPS Pi³a;2016/2017
Giacomini Budowlani Toruñ;Chemik Police;0;3;H;30.11.2016, 18:00;30.11.2016Giacomini Budowlani Toruñ-0:3-Chemik Police;2016/2017
Giacomini Budowlani Toruñ;Chemik Police;0;3;A;30.11.2016, 18:00;30.11.2016Giacomini Budowlani Toruñ-0:3-Chemik Police;2016/2017
Impel Wroc³aw;Polski Cukier Muszynianka;3;1;H;30.11.2016, 18:00;30.11.2016Impel Wroc³aw-3:1-Polski Cukier Muszynianka;2016/2017
Impel Wroc³aw;Polski Cukier Muszynianka;3;1;A;30.11.2016, 18:00;30.11.2016Impel Wroc³aw-3:1-Polski Cukier Muszynianka;2016/2017
Tauron MKS D¹browa Górnicza;Grot Budowlani £ódŸ;3;2;H;30.11.2016, 18:00;30.11.2016Tauron MKS D¹browa Górnicza-3:2-Grot Budowlani £ódŸ;2016/2017
Tauron MKS D¹browa Górnicza;Grot Budowlani £ódŸ;3;2;A;30.11.2016, 18:00;30.11.2016Tauron MKS D¹browa Górnicza-3:2-Grot Budowlani £ódŸ;2016/2017
Grot Budowlani £ódŸ;Atom Trefl Sopot;3;0;H;03.12.2016, 19:00;03.12.2016Grot Budowlani £ódŸ-3:0-Atom Trefl Sopot;2016/2017
Grot Budowlani £ódŸ;Atom Trefl Sopot;3;0;A;03.12.2016, 19:00;03.12.2016Grot Budowlani £ódŸ-3:0-Atom Trefl Sopot;2016/2017
Polski Cukier Muszynianka;Tauron MKS D¹browa Górnicza;3;2;H;03.12.2016, 17:00;03.12.2016Polski Cukier Muszynianka-3:2-Tauron MKS D¹browa Górnicza;2016/2017
Polski Cukier Muszynianka;Tauron MKS D¹browa Górnicza;3;2;A;03.12.2016, 17:00;03.12.2016Polski Cukier Muszynianka-3:2-Tauron MKS D¹browa Górnicza;2016/2017
Chemik Police;Impel Wroc³aw;3;2;H;04.12.2016, 17:00;04.12.2016Chemik Police-3:2-Impel Wroc³aw;2016/2017
Chemik Police;Impel Wroc³aw;3;2;A;04.12.2016, 17:00;04.12.2016Chemik Police-3:2-Impel Wroc³aw;2016/2017
Enea PTPS Pi³a;Giacomini Budowlani Toruñ;3;0;H;04.12.2016, 14:45;04.12.2016Enea PTPS Pi³a-3:0-Giacomini Budowlani Toruñ;2016/2017
Enea PTPS Pi³a;Giacomini Budowlani Toruñ;3;0;A;04.12.2016, 14:45;04.12.2016Enea PTPS Pi³a-3:0-Giacomini Budowlani Toruñ;2016/2017
KS PA£AC Bydgoszcz;BKS PROFI CREDIT Bielsko-Bia³a;3;1;H;03.12.2016, 18:00;03.12.2016KS PA£AC Bydgoszcz-3:1-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
KS PA£AC Bydgoszcz;BKS PROFI CREDIT Bielsko-Bia³a;3;1;A;03.12.2016, 18:00;03.12.2016KS PA£AC Bydgoszcz-3:1-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Legionovia Legionowo;£KS Commercecon £ódŸ;0;3;H;03.12.2016, 18:00;03.12.2016Legionovia Legionowo-0:3-£KS Commercecon £ódŸ;2016/2017
Legionovia Legionowo;£KS Commercecon £ódŸ;0;3;A;03.12.2016, 18:00;03.12.2016Legionovia Legionowo-0:3-£KS Commercecon £ódŸ;2016/2017
Developres SkyRes Rzeszów;KSZO OSTROWIEC;3;0;H;04.12.2016, 15:00;04.12.2016Developres SkyRes Rzeszów-3:0-KSZO OSTROWIEC;2016/2017
Developres SkyRes Rzeszów;KSZO OSTROWIEC;3;0;A;04.12.2016, 15:00;04.12.2016Developres SkyRes Rzeszów-3:0-KSZO OSTROWIEC;2016/2017
Atom Trefl Sopot;KSZO OSTROWIEC;0;3;H;07.12.2016, 20:00;07.12.2016Atom Trefl Sopot-0:3-KSZO OSTROWIEC;2016/2017
Atom Trefl Sopot;KSZO OSTROWIEC;0;3;A;07.12.2016, 20:00;07.12.2016Atom Trefl Sopot-0:3-KSZO OSTROWIEC;2016/2017
£KS Commercecon £ódŸ;Developres SkyRes Rzeszów;0;3;H;15.12.2016, 18:00;15.12.2016£KS Commercecon £ódŸ-0:3-Developres SkyRes Rzeszów;2016/2017
£KS Commercecon £ódŸ;Developres SkyRes Rzeszów;0;3;A;15.12.2016, 18:00;15.12.2016£KS Commercecon £ódŸ-0:3-Developres SkyRes Rzeszów;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Legionovia Legionowo;3;2;H;07.12.2016, 18:00;07.12.2016BKS PROFI CREDIT Bielsko-Bia³a-3:2-Legionovia Legionowo;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;Legionovia Legionowo;3;2;A;07.12.2016, 18:00;07.12.2016BKS PROFI CREDIT Bielsko-Bia³a-3:2-Legionovia Legionowo;2016/2017
Giacomini Budowlani Toruñ;KS PA£AC Bydgoszcz;3;1;H;07.12.2016, 18:00;07.12.2016Giacomini Budowlani Toruñ-3:1-KS PA£AC Bydgoszcz;2016/2017
Giacomini Budowlani Toruñ;KS PA£AC Bydgoszcz;3;1;A;07.12.2016, 18:00;07.12.2016Giacomini Budowlani Toruñ-3:1-KS PA£AC Bydgoszcz;2016/2017
Impel Wroc³aw;Enea PTPS Pi³a;3;0;H;07.12.2016, 18:00;07.12.2016Impel Wroc³aw-3:0-Enea PTPS Pi³a;2016/2017
Impel Wroc³aw;Enea PTPS Pi³a;3;0;A;07.12.2016, 18:00;07.12.2016Impel Wroc³aw-3:0-Enea PTPS Pi³a;2016/2017
Tauron MKS D¹browa Górnicza;Chemik Police;0;3;H;07.12.2016, 18:00;07.12.2016Tauron MKS D¹browa Górnicza-0:3-Chemik Police;2016/2017
Tauron MKS D¹browa Górnicza;Chemik Police;0;3;A;07.12.2016, 18:00;07.12.2016Tauron MKS D¹browa Górnicza-0:3-Chemik Police;2016/2017
Grot Budowlani £ódŸ;Polski Cukier Muszynianka;3;0;H;07.12.2016, 18:00;07.12.2016Grot Budowlani £ódŸ-3:0-Polski Cukier Muszynianka;2016/2017
Grot Budowlani £ódŸ;Polski Cukier Muszynianka;3;0;A;07.12.2016, 18:00;07.12.2016Grot Budowlani £ódŸ-3:0-Polski Cukier Muszynianka;2016/2017
Polski Cukier Muszynianka;Atom Trefl Sopot;3;1;H;10.12.2016, 17:00;10.12.2016Polski Cukier Muszynianka-3:1-Atom Trefl Sopot;2016/2017
Polski Cukier Muszynianka;Atom Trefl Sopot;3;1;A;10.12.2016, 17:00;10.12.2016Polski Cukier Muszynianka-3:1-Atom Trefl Sopot;2016/2017
Chemik Police;Grot Budowlani £ódŸ;3;0;H;11.12.2016, 14:45;11.12.2016Chemik Police-3:0-Grot Budowlani £ódŸ;2016/2017
Chemik Police;Grot Budowlani £ódŸ;3;0;A;11.12.2016, 14:45;11.12.2016Chemik Police-3:0-Grot Budowlani £ódŸ;2016/2017
Enea PTPS Pi³a;Tauron MKS D¹browa Górnicza;2;3;H;10.12.2016, 18:00;10.12.2016Enea PTPS Pi³a-2:3-Tauron MKS D¹browa Górnicza;2016/2017
Enea PTPS Pi³a;Tauron MKS D¹browa Górnicza;2;3;A;10.12.2016, 18:00;10.12.2016Enea PTPS Pi³a-2:3-Tauron MKS D¹browa Górnicza;2016/2017
KS PA£AC Bydgoszcz;Impel Wroc³aw;0;3;H;11.12.2016, 17:00;11.12.2016KS PA£AC Bydgoszcz-0:3-Impel Wroc³aw;2016/2017
KS PA£AC Bydgoszcz;Impel Wroc³aw;0;3;A;11.12.2016, 17:00;11.12.2016KS PA£AC Bydgoszcz-0:3-Impel Wroc³aw;2016/2017
Legionovia Legionowo;Giacomini Budowlani Toruñ;3;1;H;10.12.2016, 18:00;10.12.2016Legionovia Legionowo-3:1-Giacomini Budowlani Toruñ;2016/2017
Legionovia Legionowo;Giacomini Budowlani Toruñ;3;1;A;10.12.2016, 18:00;10.12.2016Legionovia Legionowo-3:1-Giacomini Budowlani Toruñ;2016/2017
Developres SkyRes Rzeszów;BKS PROFI CREDIT Bielsko-Bia³a;3;0;H;10.12.2016, 18:00;10.12.2016Developres SkyRes Rzeszów-3:0-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Developres SkyRes Rzeszów;BKS PROFI CREDIT Bielsko-Bia³a;3;0;A;10.12.2016, 18:00;10.12.2016Developres SkyRes Rzeszów-3:0-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
KSZO OSTROWIEC;£KS Commercecon £ódŸ;1;3;H;12.12.2016, 18:00;12.12.2016KSZO OSTROWIEC-1:3-£KS Commercecon £ódŸ;2016/2017
KSZO OSTROWIEC;£KS Commercecon £ódŸ;1;3;A;12.12.2016, 18:00;12.12.2016KSZO OSTROWIEC-1:3-£KS Commercecon £ódŸ;2016/2017
Atom Trefl Sopot;£KS Commercecon £ódŸ;3;2;H;18.12.2016, 14:45;18.12.2016Atom Trefl Sopot-3:2-£KS Commercecon £ódŸ;2016/2017
Atom Trefl Sopot;£KS Commercecon £ódŸ;3;2;A;18.12.2016, 14:45;18.12.2016Atom Trefl Sopot-3:2-£KS Commercecon £ódŸ;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;KSZO OSTROWIEC;3;2;H;17.12.2016, 18:00;17.12.2016BKS PROFI CREDIT Bielsko-Bia³a-3:2-KSZO OSTROWIEC;2016/2017
BKS PROFI CREDIT Bielsko-Bia³a;KSZO OSTROWIEC;3;2;A;17.12.2016, 18:00;17.12.2016BKS PROFI CREDIT Bielsko-Bia³a-3:2-KSZO OSTROWIEC;2016/2017
Developres SkyRes Rzeszów;Giacomini Budowlani Toruñ;3;1;H;18.12.2016, 15:00;18.12.2016Developres SkyRes Rzeszów-3:1-Giacomini Budowlani Toruñ;2016/2017
Developres SkyRes Rzeszów;Giacomini Budowlani Toruñ;3;1;A;18.12.2016, 15:00;18.12.2016Developres SkyRes Rzeszów-3:1-Giacomini Budowlani Toruñ;2016/2017
Impel Wroc³aw;Legionovia Legionowo;3;0;H;17.12.2016, 20:00;17.12.2016Impel Wroc³aw-3:0-Legionovia Legionowo;2016/2017
Impel Wroc³aw;Legionovia Legionowo;3;0;A;17.12.2016, 20:00;17.12.2016Impel Wroc³aw-3:0-Legionovia Legionowo;2016/2017
Tauron MKS D¹browa Górnicza;KS PA£AC Bydgoszcz;3;0;H;18.12.2016, 17:00;18.12.2016Tauron MKS D¹browa Górnicza-3:0-KS PA£AC Bydgoszcz;2016/2017
Tauron MKS D¹browa Górnicza;KS PA£AC Bydgoszcz;3;0;A;18.12.2016, 17:00;18.12.2016Tauron MKS D¹browa Górnicza-3:0-KS PA£AC Bydgoszcz;2016/2017
Grot Budowlani £ódŸ;Enea PTPS Pi³a;3;2;H;19.12.2016, 18:00;19.12.2016Grot Budowlani £ódŸ-3:2-Enea PTPS Pi³a;2016/2017
Grot Budowlani £ódŸ;Enea PTPS Pi³a;3;2;A;19.12.2016, 18:00;19.12.2016Grot Budowlani £ódŸ-3:2-Enea PTPS Pi³a;2016/2017
Polski Cukier Muszynianka;Chemik Police;0;3;H;17.12.2016, 17:00;17.12.2016Polski Cukier Muszynianka-0:3-Chemik Police;2016/2017
Polski Cukier Muszynianka;Chemik Police;0;3;A;17.12.2016, 17:00;17.12.2016Polski Cukier Muszynianka-0:3-Chemik Police;2016/2017
Chemik Police;Atom Trefl Sopot;3;0;H;22.12.2016, 18:00;22.12.2016Chemik Police-3:0-Atom Trefl Sopot;2016/2017
Chemik Police;Atom Trefl Sopot;3;0;A;22.12.2016, 18:00;22.12.2016Chemik Police-3:0-Atom Trefl Sopot;2016/2017
Enea PTPS Pi³a;Polski Cukier Muszynianka;3;0;H;23.12.2016, 19:00;23.12.2016Enea PTPS Pi³a-3:0-Polski Cukier Muszynianka;2016/2017
Enea PTPS Pi³a;Polski Cukier Muszynianka;3;0;A;23.12.2016, 19:00;23.12.2016Enea PTPS Pi³a-3:0-Polski Cukier Muszynianka;2016/2017
KS PA£AC Bydgoszcz;Grot Budowlani £ódŸ;0;3;H;23.12.2016, 17:00;23.12.2016KS PA£AC Bydgoszcz-0:3-Grot Budowlani £ódŸ;2016/2017
KS PA£AC Bydgoszcz;Grot Budowlani £ódŸ;0;3;A;23.12.2016, 17:00;23.12.2016KS PA£AC Bydgoszcz-0:3-Grot Budowlani £ódŸ;2016/2017
Legionovia Legionowo;Tauron MKS D¹browa Górnicza;3;1;H;22.12.2016, 19:00;22.12.2016Legionovia Legionowo-3:1-Tauron MKS D¹browa Górnicza;2016/2017
Legionovia Legionowo;Tauron MKS D¹browa Górnicza;3;1;A;22.12.2016, 19:00;22.12.2016Legionovia Legionowo-3:1-Tauron MKS D¹browa Górnicza;2016/2017
Impel Wroc³aw;Developres SkyRes Rzeszów;3;0;H;23.12.2016, 18:00;23.12.2016Impel Wroc³aw-3:0-Developres SkyRes Rzeszów;2016/2017
Impel Wroc³aw;Developres SkyRes Rzeszów;3;0;A;23.12.2016, 18:00;23.12.2016Impel Wroc³aw-3:0-Developres SkyRes Rzeszów;2016/2017
KSZO OSTROWIEC;Giacomini Budowlani Toruñ;3;0;H;30.12.2016, 18:00;30.12.2016KSZO OSTROWIEC-3:0-Giacomini Budowlani Toruñ;2016/2017
KSZO OSTROWIEC;Giacomini Budowlani Toruñ;3;0;A;30.12.2016, 18:00;30.12.2016KSZO OSTROWIEC-3:0-Giacomini Budowlani Toruñ;2016/2017
£KS Commercecon £ódŸ;BKS PROFI CREDIT Bielsko-Bia³a;3;1;H;30.12.2016, 18:00;30.12.2016£KS Commercecon £ódŸ-3:1-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
£KS Commercecon £ódŸ;BKS PROFI CREDIT Bielsko-Bia³a;3;1;A;30.12.2016, 18:00;30.12.2016£KS Commercecon £ódŸ-3:1-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Atom Trefl Sopot;BKS PROFI CREDIT Bielsko-Bia³a;2;3;H;22.02.2017, 18:30;22.02.2017Atom Trefl Sopot-2:3-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
Atom Trefl Sopot;BKS PROFI CREDIT Bielsko-Bia³a;2;3;A;22.02.2017, 18:30;22.02.2017Atom Trefl Sopot-2:3-BKS PROFI CREDIT Bielsko-Bia³a;2016/2017
£KS Commercecon £ódŸ;Giacomini Budowlani Toruñ;3;2;H;04.01.2017, 20:30;04.01.2017£KS Commercecon £ódŸ-3:2-Giacomini Budowlani Toruñ;2016/2017
